id,start_time,rt,correct,alpha,bgcol,fact_id,question,answer,priora,pt
38,182503.7103999639,1423.0718000326306,True,0.29590909090909007,"rgb(255,255,0)",27,ladha,flavor,0.29590909090909007,1
39,185384.5171999419,2561.952600022778,True,0.268636363636363,"rgb(198,255,0)",28,bandari,harbor,0.268636363636363,1
40,189927.64010000974,3203.4542999463156,True,0.31551136363636306,"rgb(255,255,0)",14,paji,forehead,0.268636363636363,1
41,198713.3257999085,1124.5415000012144,True,0.27240056818181796,"rgb(198,255,0)",3,theluji,snow,0.22318181818181798,1
42,200634.81079996563,1875.4659000551328,False,0.22811789772727198,"rgb(142,255,0)",22,rushwa,bribe,0.277727272727272,1
43,208654.7920999583,1369.2083000205457,True,0.205390625,"rgb(142,255,0)",16,jani,leaf,0.255,1
44,210777.2004000144,911.9386000093073,True,0.141363636363636,"rgb(29,255,0)",21,yai,egg,0.141363636363636,1
45,212433.36739996448,1392.1288000419736,True,0.26590198863636305,"rgb(198,255,0)",25,pipa,barrel,0.218636363636363,1
46,215016.618499998,1098.9699999336153,True,0.22513494318181804,"rgb(142,255,0)",15,mfupa,bone,0.27318181818181797,1
47,216828.37499992456,7207.72790000774,True,0.24175426136363604,"rgb(198,255,0)",6,mshoni,tailor,0.291363636363636,1
48,226477.13259991724,1122.2374000353739,True,0.20954545454545398,"rgb(142,255,0)",26,farasi,horse,0.20954545454545398,1
49,228684.48990001343,4907.454899977893,True,0.055,"rgb(29,255,0)",10,mbwa,dog,0.055,1
50,234158.48809992895,1626.5308000147343,True,0.132272727272727,"rgb(29,255,0)",4,iktisadi,economy,0.132272727272727,1
51,237628.43099993188,1224.5204000500962,True,0.18720880681818103,"rgb(85,255,0)",9,ziwa,lake,0.236818181818181,1
52,239562.95779999346,2295.333500020206,True,0.33429687499999994,"rgb(255,197,0)",2,ubini,forgery,0.305,1
53,243306.8423999939,4983.573899953626,True,0.239090909090909,"rgb(198,255,0)",8,fumbo,mystery,0.264090909090909,1
54,249736.39470001217,2386.2540998961776,True,0.19590909090909,"rgb(142,255,0)",29,roho,soul,0.19590909090909,1
55,252904.95829994325,1864.33550005313,True,0.17811789772727202,"rgb(85,255,0)",1,sala,prayer,0.227727272727272,1
56,256219.5338999154,1278.2355000963435,True,0.11409090909090899,"rgb(29,255,0)",30,wingu,cloud,0.11409090909090899,1
57,258614.5970999496,992.5315000582486,True,0.23720880681818102,"rgb(198,255,0)",18,hadithi,story,0.28681818181818103,1
58,260491.80029996205,964.1294999746606,True,0.227727272727272,"rgb(142,255,0)",12,rafiki,friend,0.227727272727272,1
59,262523.6105999211,4102.946800063364,True,0.18529119318181797,"rgb(85,255,0)",7,tumbili,monkey,0.22318181818181798,1
60,268873.84539993946,2110.9463999746367,True,0.22811789772727198,"rgb(142,255,0)",17,jibini,cheese,0.277727272727272,1

